paper_id,instance,target,method,plan,x_pct,y_pct,removed_nodes
18,116,Multiple_Demand_Extended_Network,exact,13,94.98984835071784,96.64977937571499,"[0, 2, 5, 6, 7, 8, 9, 11, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31]"
18,116,Multiple_Demand_Extended_Network,exact,14,94.98984835055208,96.64977937571268,null
19,117,Multiple_Demand_Extended_Network,surrogate,0,93.44030929935545,99.7555012224939,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 32, 35, 36, 37]"
19,117,Multiple_Demand_Extended_Network,surrogate,1,93.51360887347249,99.7555012224939,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 13, 14, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 30, 32, 34, 35, 36]"
19,117,Multiple_Demand_Extended_Network,surrogate,2,93.4984520123839,99.7555012224939,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 13, 14, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 30, 32, 35, 36, 37]"
19,117,Multiple_Demand_Extended_Network,surrogate,3,93.6741225171322,99.62510187449065,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 13, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 34, 35, 36]"
19,117,Multiple_Demand_Extended_Network,surrogate,4,93.73773163907785,99.7555012224939,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 34, 35, 36]"
19,117,Multiple_Demand_Extended_Network,surrogate,5,94.31518319924065,96.38141809290954,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 35, 36]"
19,117,Multiple_Demand_Extended_Network,surrogate,6,94.35990836310869,96.38141809290954,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 30, 35, 36]"
19,117,Multiple_Demand_Extended_Network,surrogate,7,94.3981732255291,96.38141809290954,"[0, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 35, 36]"
19,117,Multiple_Demand_Extended_Network,surrogate,8,94.71522494272693,96.38141809290954,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 35, 36]"
19,117,Multiple_Demand_Extended_Network,surrogate,9,94.77386460202057,96.38141809290954,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 30, 35, 36]"
19,117,Multiple_Demand_Extended_Network,surrogate,10,94.87076912373463,95.87612061939691,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 16, 17, 18, 19, 20, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 36]"
19,117,Multiple_Demand_Extended_Network,surrogate,11,94.93835381580189,96.00651996740017,"[0, 1, 2, 4, 6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 19, 20, 22, 23, 24, 26, 27, 28, 30, 31, 32, 36]"
19,117,Multiple_Demand_Extended_Network,surrogate,12,95.16048879634644,92.73023634881827,"[0, 2, 4, 6, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 30, 31, 32, 36]"
19,117,Multiple_Demand_Extended_Network,surrogate,13,95.2320490585353,92.73023634881827,"[0, 2, 4, 6, 8, 9, 10, 11, 12, 13, 16, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 35, 36]"
19,117,Multiple_Demand_Extended_Network,surrogate,14,95.51307217150607,92.73023634881827,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 12, 13, 16, 18, 19, 20, 22, 23, 24, 26, 27, 28, 30, 31, 32, 36]"
19,117,Multiple_Demand_Extended_Network,surrogate,15,95.5336954415119,92.73023634881827,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 12, 13, 16, 17, 19, 20, 21, 22, 23, 24, 26, 27, 28, 30, 31, 36]"
19,117,Multiple_Demand_Extended_Network,surrogate,16,95.64153278106036,92.73023634881827,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 12, 13, 16, 17, 19, 20, 22, 23, 24, 26, 27, 28, 30, 31, 35, 36]"
19,117,Multiple_Demand_Extended_Network,surrogate,17,95.6882457299892,88.23145884270578,"[0, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 15, 16, 18, 19, 20, 22, 23, 24, 26, 27, 28, 30, 31, 36]"
19,117,Multiple_Demand_Extended_Network,surrogate,18,95.94963946548458,88.23145884270578,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 12, 13, 15, 16, 19, 20, 22, 23, 24, 26, 27, 28, 30, 31, 36]"
