source_instance,target_instance,method,source,plan,resect_pct,overall_ge,mden_ge
168,170,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-93.5400713535716.json,3,93.5400713535716,0.52829361394821,0.5100422832980972
168,168,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-93.5400713535716.json,4,93.5400713535716,0.5581863200247601,0.5602536997885835
168,170,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-93.5400713535716.json,4,93.5400713535716,0.5303788816671825,0.5100422832980972
168,168,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-93.5400713535716.json,5,93.5400713535716,0.5586376766738883,0.5602536997885835
168,170,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-93.5400713535716.json,5,93.5400713535716,0.5304098318374084,0.5100422832980972
168,168,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-93.5400713535716.json,6,93.5400713535716,0.5588981739399567,0.5355884425651868
168,170,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-93.5400713535716.json,6,93.5400713535716,0.5302795832043743,0.49224806201550386
168,168,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-93.5400713535716.json,7,93.5400713535716,0.5588981739399567,0.5355884425651868
168,170,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-93.5400713535716.json,7,93.5400713535716,0.5302795832043743,0.49224806201550386
168,168,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-96.51147325777704.json,0,96.51147325777704,0.5456050758279171,0.5771670190274841
168,170,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-96.51147325777704.json,0,96.51147325777704,0.5216548024347466,0.5244890768146583
168,168,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-96.51147325777704.json,1,96.51147325777704,0.5494919013721242,0.5602536997885835
168,170,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-96.51147325777704.json,1,96.51147325777704,0.5243152274837511,0.5100422832980972
168,168,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-96.51147325777704.json,2,96.51147325777704,0.5522980501392758,0.5355884425651868
168,170,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-96.51147325777704.json,2,96.51147325777704,0.5262715361601155,0.49224806201550386
168,168,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-96.51147325777704.json,3,96.51147325777704,0.5527261941607345,0.5355884425651868
168,170,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-96.51147325777704.json,3,96.51147325777704,0.5261761064685856,0.49224806201550386
168,168,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-96.51147325777704.json,4,96.51147325777704,0.5527261941607345,0.5355884425651868
168,170,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-96.51147325777704.json,4,96.51147325777704,0.5261761064685856,0.49224806201550386
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-1.33930716025315.json,0,1.33930716025315,0.6021536160115547,0.6275546159267089
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-1.33930716025315.json,0,1.33930716025315,0.5599517693180646,0.5562015503875969
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-1.33930716025315.json,1,1.33930716025315,0.6051222531723924,0.6275546159267089
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-1.33930716025315.json,1,1.33930716025315,0.5619957701434025,0.5562015503875969
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-1.33930716025315.json,2,1.33930716025315,0.6058573197152585,0.627906976744186
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-1.33930716025315.json,2,1.33930716025315,0.5655008769214898,0.5586680761099366
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-1.33930716025315.json,3,1.33930716025315,0.6088336944186525,0.627906976744186
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-1.33930716025315.json,3,1.33930716025315,0.5675551944702362,0.5586680761099366
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-1.33930716025315.json,4,1.33930716025315,0.6088336944186525,0.627906976744186
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-1.33930716025315.json,4,1.33930716025315,0.5675551944702362,0.5586680761099366
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-32.07292482240338.json,0,32.07292482240338,0.6021536160115547,0.6275546159267089
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-32.07292482240338.json,0,32.07292482240338,0.5599517693180646,0.5562015503875969
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-32.07292482240338.json,1,32.07292482240338,0.6051222531723924,0.6275546159267089
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-32.07292482240338.json,1,32.07292482240338,0.5619957701434025,0.5562015503875969
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-32.07292482240338.json,2,32.07292482240338,0.6058573197152585,0.627906976744186
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-32.07292482240338.json,2,32.07292482240338,0.5655008769214898,0.5586680761099366
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-32.07292482240338.json,3,32.07292482240338,0.6088336944186525,0.627906976744186
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-32.07292482240338.json,3,32.07292482240338,0.5675551944702362,0.5586680761099366
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-32.07292482240338.json,4,32.07292482240338,0.6088336944186525,0.627906976744186
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-32.07292482240338.json,4,32.07292482240338,0.5675551944702362,0.5586680761099366
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-37.52090216641258.json,0,37.52090216641258,0.5988393686165274,0.6275546159267089
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-37.52090216641258.json,0,37.52090216641258,0.5571224079232435,0.5562015503875969
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-37.52090216641258.json,1,37.52090216641258,0.59891416486124,0.6275546159267089
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-37.52090216641258.json,1,37.52090216641258,0.5582598266790467,0.5562015503875969
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-37.52090216641258.json,2,37.52090216641258,0.6018002682348086,0.6275546159267089
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-37.52090216641258.json,2,37.52090216641258,0.5591586712060249,0.5562015503875969
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-37.52090216641258.json,3,37.52090216641258,0.6018673269369648,0.6275546159267089
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-37.52090216641258.json,3,37.52090216641258,0.5602986691426803,0.5562015503875969
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-37.52090216641258.json,4,37.52090216641258,0.602189724543485,0.6275546159267089
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-37.52090216641258.json,4,37.52090216641258,0.559718353450944,0.5562015503875969
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-37.52090216641258.json,5,37.52090216641258,0.6026023934798308,0.627906976744186
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-37.52090216641258.json,5,37.52090216641258,0.5633356545961002,0.5586680761099366
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-37.52090216641258.json,6,37.52090216641258,0.602604972660683,0.627906976744186
168,170,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-37.52090216641258.json,6,37.52090216641258,0.5631447952130403,0.5586680761099366
168,168,surrogate,ge-overallvsge-Multiple_Demand_Extended_Network-37.52090216641258.json,7,37.52090216641258,0.6055658722789642,0.627906976744186
